Area;Regione;Provincia;2025_CodCom;NTN 2025 fino a 50 mq;NTN 2025 50 -| 85 mq;NTN 2025 85 -| 115 mq;NTN 2025 115 -| 145 mq;NTN 2025 oltre 145 mq;NTN_2025
Nord Ovest;Piemonte;TO;B791;12,33;143,52;116,4;48,5;54,25;375
Sud;Puglia;LE;B792;2;16,05;18,47;21,17;28,59;86,28
Centro;Toscana;PO;B794;12;57;37;24;38,63;168,63
Nord Est;Veneto;PD;B795;3;16;24,5;20,5;27,5;91,5
Nord Ovest;Lombardia;VA;B796;3;21,75;25;8,5;26,31;84,56
Nord Ovest;Lombardia;MI;B798;6,27;54;35,5;18,5;11,25;125,52
Nord Ovest;Lombardia;BG;B801;2;13;14,51;14;5;48,51
Sud;Calabria;CS;B802;0;5;1;5;2,61;13,61
Nord Ovest;Lombardia;BG;B803;14;15,83;2,33;2;0;34,16
Isole;Sicilia;ME;B804;10,2;24,66;4,25;1;3;43,11
Nord Ovest;Lombardia;VA;B805;31,58;153,33;72;37,58;37,5;331,99
Nord Ovest;Lombardia;VA;B807;0;42,11;28,17;16,67;26,87;113,82
Sud;Puglia;TA;B808;0;8,22;19,5;17;15,79;60,51
Sud;Puglia;BR;B809;36,73;114,75;73,65;33,33;33;291,46
Sud;Molise;IS;B810;0;2;0;0;1;3
Nord Est;Emilia-Romagna;PC;B812;1;21,75;22,5;13,5;25,75;84,5
Sud;Calabria;CS;B813;0;0;0;2;1;3
Centro;Marche;PS;B816;7;18;9,5;7,33;3,94;45,77
Nord Ovest;Lombardia;BS;B817;1,7;42,5;43,59;29,17;45,75;162,71
Nord Ovest;Piemonte;AL;B818;0;0;1;7;9;17
Nord Est;Emilia-Romagna;MO;B819;80,35;317,87;449,43;201,7;185,48;1234,83
Nord Ovest;Lombardia;MI;B820;6;37,38;8;4;7,08;62,46
Sud;Puglia;LE;B822;1;5,67;5;4,5;9,83;26
Nord Ovest;Piemonte;NO;B823;3;3;4;8;8;26
Nord Ovest;Lombardia;PV;B824;1;16;30;5,8;19,5;72,3
Nord Est;Emilia-Romagna;RE;B825;5,5;20,83;15,83;15,58;11,34;69,08
Sud;Abruzzo;CH;B826;1;2;0;0;0;3
Sud;Abruzzo;PE;B827;0;0;1;0;2;3
Centro;Lazio;RM;B828;3;6,5;4,08;6,67;0,83;21,08
Sud;Puglia;FG;B829;6,4;7;7;5;5,5;30,9
Sud;Molise;IS;B830;2;3;2;3;2;12
Centro;Toscana;MS;B832;95,75;219,18;223,01;122,05;79,95;739,94
Nord Est;Veneto;VI;B835;1;3;7;5;12;28
Nord Ovest;Piemonte;AL;B836;1;1;4;0;0;6
Nord Ovest;Liguria;SP;B838;0;5;9;4;3;21
Nord Ovest;Liguria;SP;B839;1;6;3,67;1;6;17,67
Nord Ovest;Piemonte;AL;B840;0;3;4;0;1;8
Nord Ovest;Piemonte;CN;B841;3;10;11,38;11;15,5;50,88
Sud;Abruzzo;AQ;B842;2;17,42;23,92;7,33;11;61,67
Nord Est;Veneto;VI;B844;0;1,67;4,33;2;8,37;16,37
Nord Ovest;Piemonte;CN;B845;2;0;0;1;1;4
Centro;Marche;PS;B846;3,5;25;17,7;17,7;22,12;86,02
Nord Ovest;Piemonte;AL;B847;0;0;1,33;4;3;8,33
Nord Est;Veneto;PD;B848;1;15,96;14;8;21,48;60,44
Nord Ovest;Lombardia;MI;B850;24,5;89,8;97,77;29,17;15;256,24
Nord Ovest;Lombardia;CO;B851;7,66;38,33;31,66;10;24,16;111,81
Sud;Abruzzo;CH;B853;0;1;1;0;3;5
Nord Ovest;Lombardia;BG;B854;1;11;28;11,5;16,5;68
Sud;Calabria;KR;B857;0;0;1;0;1;2
Sud;Molise;CB;B858;9,45;5,17;3;1,89;5,18;24,69
Sud;Abruzzo;CH;B859;1;2;0;5;8;16
Sud;Campania;CE;B860;7;14;36,33;43,25;43;143,58
Sud;Abruzzo;CH;B861;0;3;2;2;4;11
Centro;Lazio;FR;B862;0;0;1;1;0,67;2,67
Nord Ovest;Piemonte;NO;B864;1;2;3;1;11,17;18,17
Sud;Abruzzo;CH;B865;7,33;20;15,5;10,03;15,66;68,52
Sud;Campania;AV;B866;0;0;3;1;0,33;4,33
Nord Ovest;Piemonte;TO;B867;0;2;1;3;9;15
Sud;Campania;SA;B868;2;3;0;1,88;1;7,88
Nord Ovest;Lombardia;CR;B869;0;17;28;11,42;23,5;79,92
Nord Ovest;Piemonte;AL;B870;0;2;2;2;5;11
Sud;Molise;CB;B871;0;1;3;0;2;6
Sud;Campania;CE;B872;2;14,47;12,3;10,89;40;79,66
Sud;Campania;BN;B873;1;3;4;1,92;5,67;15,59
Nord Ovest;Lombardia;VA;B875;1;6;4;6;22,5;39,5
Nord Ovest;Piemonte;VB;B876;1;9;7,5;2;11,5;31
Nord Est;Veneto;PD;B877;1;6,5;5;9,76;24,34;46,6
Centro;Toscana;PI;B878;2;5;3;2,25;11,5;23,75
Nord Est;Veneto;TV;B879;2;43,5;42;14,9;50,17;152,57
Nord Est;Emilia-Romagna;BO;B880;23,33;255,17;158,26;36,09;23,43;496,28
Nord Ovest;Lombardia;CR;B881;2;5;7,5;4;4,14;22,64
Nord Ovest;Piemonte;AL;B882;0;0;0;1;2;3
Nord Ovest;Piemonte;NO;B883;0;3;1;5;4;13
Nord Ovest;Piemonte;AL;B885;72,17;220,34;160,06;83,84;98,09;634,5
Nord Est;Veneto;VR;B886;4;11,56;12,34;12;38,44;78,34
Nord Ovest;Lombardia;LO;B887;4;12;16,5;11;5;48,5
Sud;Campania;SA;B888;3;2;2;0;1;8
Nord Ovest;Lombardia;CR;B889;0;2;2;4;9,17;17,17
Nord Ovest;Lombardia;CR;B890;0;0;0;2;1;3
Nord Ovest;Lombardia;CR;B891;1;7,75;6;2;6;22,75
Nord Est;Emilia-Romagna;BO;B892;5;7;13,45;7,34;17,84;50,63
Nord Est;Emilia-Romagna;RE;B893;8,5;96,2;87,34;57,5;43,33;292,87
Nord Ovest;Piemonte;CN;B894;0;2;2;0;9;13
Sud;Campania;SA;B895;7,5;43,73;24,75;17,17;10,5;103,65
Sud;Abruzzo;CH;B896;1;9;5;2;7,5;24,5
Nord Ovest;Piemonte;NO;B897;4;6;7;5;20;42
Nord Ovest;Lombardia;CR;B898;2;34,51;54,83;39,17;64,56;195,07
Nord Ovest;Lombardia;LO;B899;1;22;26,63;9,3;14;72,93
Nord Ovest;Lombardia;CR;B900;0;2;2;6,66;8,16;18,82
Nord Ovest;Lombardia;MN;B901;1;4;3,5;6;10,22;24,72
Nord Ovest;Piemonte;AL;B902;0;1;4;1;6;12
Sud;Calabria;CS;B903;15;92,53;43,25;17,33;6;174,11
Sud;Puglia;FG;B904;8;7,83;10,86;3;10,5;40,19
Sud;Campania;NA;B905;19,71;99,84;131,49;55,32;22,6;328,96
Sud;Basilicata;PZ;B906;0;0;1;0;1;2
Nord Ovest;Lombardia;MN;B907;0,58;5;8;2;13;28,58
Nord Ovest;Lombardia;LO;B910;10,5;90,17;100,86;43,5;27;272,03
Nord Ovest;Lombardia;MN;B911;1;2;2;1;10;16
Nord Est;Veneto;PD;B912;0;7;21,75;12,73;21,17;62,65
Nord Ovest;Lombardia;CR;B914;0;2;4;4,83;1;11,83
Sud;Puglia;FG;B915;16,43;31,06;28,5;26;19,83;121,82
Sud;Campania;CE;B916;4,34;9,5;16,96;11,17;14,17;56,14
Sud;Puglia;FG;B917;0;0;6;2;3;11
Isole;Sicilia;ME;B918;0;4;2;2;1;9
Centro;Lazio;FR;B919;1;4;5;2;10;22
Nord Ovest;Piemonte;NO;B920;0;3;3;1;3,33;10,33
Nord Ovest;Lombardia;VA;B921;2;3;3;5;6,94;19,94
Sud;Campania;NA;B922;3;2;3;3,67;7,75;19,42
Sud;Puglia;BA;B923;24,5;61,17;92,86;42,06;54,9;275,49
Sud;Campania;NA;B924;2,75;10;6,75;2;4,5;26
Sud;Campania;NA;B925;4,6;17,9;20;15,38;10,33;68,21
Nord Ovest;Liguria;SV;B927;2;2;5;2;5;16
Nord Ovest;Piemonte;VC;B928;0;0;0,5;0;1;1,5
Nord Ovest;Lombardia;PV;B929;0;0;4;1;3;8
Centro;Lazio;RM;B932;6,75;3,33;1,33;0;0;11,41
Nord Ovest;Piemonte;BI;B933;3,8;2;0;2;3,67;11,47
Centro;Lazio;RI;B934;4;6,55;2;0;4;16,55
Sud;Campania;CE;B935;0;8;22;29;9,5;68,5
Sud;Puglia;LE;B936;8,67;35;35,89;30,33;39,34;149,23
Nord Ovest;Lombardia;LC;B937;12;18,33;4;6;1;41,33
Nord Ovest;Lombardia;MI;B938;9;30;19,5;3,5;4;66
Nord Ovest;Liguria;GE;B939;5,04;32;14,75;9,5;5;66,29
Nord Est;Friuli- Venezia Giulia;PN;B940;3;14,67;26;15,67;39,9;99,24
Nord Ovest;Piemonte;AL;B941;0;0;0;0;5;5
Nord Ovest;Lombardia;LC;B943;9;57;34,5;42;42,64;185,14
Nord Ovest;Lombardia;PV;B945;0;1;0;2;4;7
Sud;Campania;NA;B946;7,72;34,87;64,36;37,56;24,84;169,35
Nord Ovest;Lombardia;BG;B947;1;19;9,22;8,5;14,5;52,22
Centro;Umbria;PG;B948;3,5;7,64;8,84;6,5;6;32,48
Nord Ovest;Lombardia;VA;B949;2,33;5,5;13,33;5;14,33;40,49
Centro;Toscana;PI;B950;23;151,94;165,51;102,09;120,55;563,09
Nord Ovest;Piemonte;VC;B952;0;2;0;1;1,5;4,5
Nord Ovest;Piemonte;TO;B953;1;1;4;5;5;16
Nord Ovest;Lombardia;PV;B954;2;8;12;5,5;8;35,5
Nord Ovest;Piemonte;TO;B955;1;2;10;8,5;9,5;31
Nord Ovest;Liguria;GE;B956;6;23,01;22,5;6,67;5;63,18
Nord Ovest;Lombardia;LO;B958;13;25;15,5;9;10,17;72,67
Sud;Campania;SA;B959;1;4;1;0;0;6
Nord Ovest;Piemonte;TO;B960;17;88;71,5;26;33,75;236,25
Nord Ovest;Lombardia;LO;B961;0;0;3;5;10,94;18,94
Centro;Toscana;FI;B962;47,67;156,45;190,56;68,72;62,62;526,02
Sud;Campania;CE;B963;63,6;139,64;202,18;243,19;267,12;915,73
Nord Est;Veneto;TV;B965;2;46,5;33,5;18,5;37,88;138,38
Sud;Calabria;RC;B966;0;1;0;0;0,5;1,5
Nord Est;Emilia-Romagna;RE;B967;3;20;23,8;14,93;20,67;82,4
Sud;Calabria;KR;B968;0;1;1;5;1;8
Nord Est;Emilia-Romagna;BO;B969;4,5;14,75;14,69;8,25;9,04;51,23
Nord Ovest;Lombardia;BG;B971;3,92;32,72;28,16;5;12;81,8
Nord Ovest;Lombardia;CO;B974;2;11;6,52;1,5;4;25,02
Nord Ovest;Lombardia;CO;B977;1;18;19,6;9,5;12,95;61,05
Nord Ovest;Lombardia;BG;B978;0;4;13,57;7;8;32,57
Centro;Toscana;MS;B979;2;4;4;6;2;18
Sud;Campania;NA;B980;6,13;3,94;2;2;2;16,07
Nord Est;Emilia-Romagna;RA;B982;1;3;6,34;0,5;9,92;20,76
Centro;Toscana;SI;B984;3;17;17;10;17,33;64,33
Sud;Abruzzo;CH;B985;1;3;10;13;15;42
Nord Ovest;Lombardia;VA;B987;13;31,17;15;12,5;12;83,67
Nord Ovest;Lombardia;PV;B988;13,7;73,5;44,5;18,21;22;171,91
Nord Ovest;Lombardia;MI;B989;1;11;29,17;10;19,15;70,32
Sud;Campania;NA;B990;38;119,53;227,85;108,82;61;555,2
Nord Ovest;Piemonte;AT;B991;0;0;1;1;12,5;14,5
Nord Ovest;Lombardia;SO;B993;33,9;30,5;6;0;2;72,4
Nord Est;Friuli- Venezia Giulia;UD;B994;0;2;4;5;21,34;32,34
Nord Ovest;Lombardia;LC;B996;1;14;21;9,5;7,34;52,84
Sud;Campania;AV;B997;0,83;5;0;3;1;9,83
Sud;Puglia;BA;B998;18;106,5;75,72;31;37;268,22
Nord Ovest;Lombardia;VA;B999;1;2;2;1;0;6
Sud;Calabria;CS;C002;23,5;80,67;43,9;23;31,37;202,44
Nord Ovest;Lombardia;MI;C003;18,07;123,67;139,3;52,8;34,39;368,23
Nord Ovest;Lombardia;VA;C004;18;82,67;88,2;52,84;51,45;293,16
Isole;Sicilia;SR;C006;0;4;1;1;1;7
Nord Ovest;Lombardia;BG;C007;0;2;0;0;0;2
Nord Ovest;Lombardia;MI;C013;95,92;87,85;47;10;9,84;250,61
Nord Ovest;Lombardia;MI;C014;16;84,32;125,51;45,5;33,83;305,16
Nord Ovest;Lombardia;CO;C020;2;18;21;11,01;11,92;63,93
Nord Ovest;Piemonte;AT;C022;1;3;2;1;6;13
Nord Ovest;Lombardia;LC;C024;12;16,27;10,5;4,42;2,5;45,69
Nord Ovest;Piemonte;AL;C027;0;3,5;10,5;3;16,17;33,17
Nord Ovest;Piemonte;AL;C030;0;4;6;3;5;18
Nord Ovest;Lombardia;MI;C033;0;3,5;12;8,17;6,5;30,17
Centro;Lazio;FR;C034;16,75;70,5;72;56,6;84,94;300,79
Nord Est;Veneto;VI;C037;3;36;46;38;70;193
Nord Ovest;Lombardia;PV;C038;0;28;25,3;16;18;87,3
Sud;Abruzzo;TE;C040;0;0;0;0;1;1
Nord Est;Veneto;VR;C041;1;10;12;7,02;20,67;50,69
Centro;Toscana;LI;C044;14,83;92,26;42,92;17,5;23;190,51
Nord Ovest;Piemonte;TO;C045;1;1;5;4,83;12;23,83
Nord Ovest;Piemonte;CN;C046;1;6;11,5;6;5;29,5
Nord Ovest;Piemonte;AT;C047;1;8;3;3;13;28
Nord Ovest;Piemonte;TO;C048;1;6,5;6;1,5;5,5;20,5
Nord Ovest;Piemonte;AT;C049;0;11,5;13;6;17,81;48,31
Nord Ovest;Lombardia;PV;C050;2;4;5;5;2;18
Isole;Sicilia;ME;C051;0;0;3;3;1,86;7,86
Nord Ovest;Lombardia;MI;C052;10,91;36,03;47;13,3;32,67;139,91
Nord Ovest;Lombardia;PV;C053;4;19;31;11,5;29,61;95,11
Nord Ovest;Lombardia;BS;C055;8;32,42;32;13;22,5;107,92
Nord Est;Veneto;VI;C056;1;11,5;7,5;9;10,5;39,5
Nord Est;Veneto;PD;C057;0;1;3;1;8,33;13,33
Sud;Campania;AV;C058;1;2,47;1,26;1;2;7,73
Nord Ovest;Lombardia;MN;C059;1;5;24,5;7;16;53,5
Centro;Marche;AN;C060;0,25;9;16,5;10;12;47,75
Nord Ovest;Liguria;SV;C063;0;4;2;2,02;1;9,02
Nord Ovest;Piemonte;AT;C064;2;0;0;1;6;9
Nord Est;Emilia-Romagna;RA;C065;6;40;41,5;25;21,83;134,33
Sud;Molise;CB;C066;0;2;0;0;3;5
Isole;Sicilia;PA;C067;7;19,5;17,92;15,05;13,19;72,66
Sud;Campania;SA;C069;4;4;2;0;1;11
Centro;Marche;AP;C070;0;1;4,5;2;4,5;12
Nord Ovest;Lombardia;BS;C072;13;21;22,5;13;19,5;89
Nord Est;Veneto;TV;C073;2;8;7;4;3,56;24,56
Isole;Sicilia;PA;C074;2,38;20,8;39;32;41,83;136,01
Nord Est;Emilia-Romagna;BO;C075;5,56;15,3;12;5,5;22;60,36
Nord Ovest;Lombardia;MN;C076;2;20;15,5;10,5;16;64
Nord Est;Veneto;VR;C078;3;43;60,86;23;34,5;164,36
Nord Ovest;Lombardia;BG;C079;10,01;31,01;34,59;20,67;22,42;118,7
Nord Est;Emilia-Romagna;RN;C080;0;2,5;2;4;3;11,5
Nord Ovest;Piemonte;CN;C081;1;9;3;0;2;15
Sud;Molise;IS;C082;1;6;1;1;0;9
Sud;Abruzzo;AQ;C083;4;10,67;4;2;2;22,67
Centro;Toscana;GR;C085;9,09;38,67;24,5;14,5;21,31;108,07
Nord Est;Emilia-Romagna;BO;C086;0;3,75;6,17;3;8,34;21,26
Nord Ovest;Lombardia;CR;C089;0;0;2;1;2;5
Sud;Abruzzo;AQ;C090;1;1;0,5;1;2,5;6
Isole;Sicilia;CT;C091;5;5;1;4;4;19
Centro;Marche;AP;C093;4;11;28,17;17,42;6,67;67,26
Isole;Sicilia;ME;C094;0;0;0;3;1;4
Sud;Abruzzo;AQ;C096;35,5;105,69;36,1;19;10,27;206,56
Sud;Campania;CE;C097;0;0;0;1;4;5
Centro;Lazio;RI;C098;6;3;1;0;1;11
Centro;Marche;AN;C100;5;28,5;50;53,5;33,99;170,99
Centro;Toscana;FI;C101;15,67;74,97;89;37;32,39;249,03
Centro;Toscana;AR;C102;4;8;2;11,06;9,5;34,56
Centro;Lazio;LT;C104;3;4,5;10;4;9;30,5
Sud;Campania;AV;C105;1;2;2;4;4;13
Sud;Campania;BN;C106;2;3;3;1;8;17
Nord Est;Emilia-Romagna;MO;C107;28,5;208,75;194,09;73,85;69,04;574,23
Sud;Calabria;CS;C108;7;4;7;13,61;18,17;49,78
Nord Ovest;Liguria;IM;C110;0;6;0;1;1;8
Nord Est;Veneto;TV;C111;31,5;107,5;128,81;82,58;134,67;485,06
Centro;Toscana;PI;C113;0;35,5;58,83;38,5;46,8;179,63
Sud;Abruzzo;CH;C114;3;14,42;8,67;6,5;8;40,59
Nord Ovest;Lombardia;CR;C115;0;1;3;3;3;10
Centro;Lazio;RM;C116;12,5;44,5;25,11;14;10;106,11
Centro;Umbria;TR;C117;0;3;6;2,5;9;20,5
Nord Ovest;Lombardia;MN;C118;4;36;39,11;24,8;64,11;168,02
Nord Est;Veneto;VI;C119;5;19,23;16;14,99;17,73;72,95
Sud;Basilicata;PZ;C120;3;1;2;0;0;6
Nord Est;Emilia-Romagna;BO;C121;2;20;17,17;10,17;10,14;59,48
Nord Est;Veneto;RO;C122;0;2;3;4;14;23
Sud;Abruzzo;CH;C123;1;0;2;0;1;4
Sud;Campania;SA;C125;15,58;57,94;20,4;14,58;14,22;122,72
Sud;Abruzzo;AQ;C126;0;2;1,5;2;0;5,5
Nord Ovest;Piemonte;AT;C127;1;13;21;9;22,83;66,83
Sud;Abruzzo;TE;C128;1;7;10;13;11;42
Sud;Campania;NA;C129;32,67;87,3;110,17;84,65;44;358,79
Isole;Sicilia;TP;C130;27;62,37;68,42;40,12;55,67;253,58
Nord Ovest;Piemonte;TO;C133;12,5;40,02;31;19,83;42,83;146,18
Sud;Puglia;BA;C134;30,67;39,5;61,8;53,5;49,24;234,71
Isole;Sicilia;PA;C135;3,34;3,87;4;4,83;12;28,04
Sud;Puglia;TA;C136;13,72;63,73;64,34;41,5;46;229,29
Nord Ovest;Piemonte;AL;C137;0;0;1;0;1;2
Nord Ovest;Lombardia;VA;C139;17,67;81,5;73,45;27;23;222,62
Nord Est;Emilia-Romagna;RE;C141;9;68;58,5;29;39;203,5
Nord Ovest;Piemonte;AL;C142;0;0;1;2;1;4
Nord Ovest;Liguria;IM;C143;6;13;2;1;1;23
Nord Est;Emilia-Romagna;PC;C145;2;19,49;15,5;13,58;30,38;80,95
Centro;Toscana;GR;C147;3;9;10;3,67;6;31,67
Nord Ovest;Piemonte;AL;C148;0;12;6,5;12;19,5;50
Nord Ovest;Piemonte;NO;C149;1;0;0;0;0;1
Centro;Marche;AN;C152;4;8;2;3,22;6,72;23,94
Nord Ovest;Lombardia;CR;C153;5;24,5;36,67;28,41;31,15;125,73
Nord Ovest;Piemonte;AT;C154;0;0;0;1;1;2
Nord Ovest;Piemonte;BI;C155;0;1;1;1;4,5;7,5
Nord Ovest;Piemonte;AL;C156;0;1;1;0;2;4
Nord Ovest;Lombardia;PV;C157;0;2;4;1;3;10
Nord Ovest;Piemonte;AL;C158;2;14;14;6;15;51
Nord Ovest;Piemonte;AL;C160;0;0;1;3;5,5;9,5
Nord Ovest;Piemonte;AT;C161;0;0;0;0;6;6
Nord Ovest;Piemonte;AL;C162;1;6,04;7;2;12;28,04
Nord Ovest;Piemonte;CN;C165;0;2;1;1;6;10
Nord Ovest;Piemonte;NO;C166;16;59,17;40,95;28,7;45,75;190,57
Nord Ovest;Piemonte;CN;C167;0;0;0;0;3,5;3,5
Sud;Abruzzo;TE;C169;0;0;3;0;4;7
Centro;Toscana;SI;C172;0;7;8,42;4,5;13,25;33,17
Nord Ovest;Piemonte;CN;C173;0;1;2;8;4,8;15,8
Centro;Toscana;PI;C174;4;14,67;14,17;3;9,83;45,67
Sud;Molise;CB;C175;1;1;0;0;1;3
Nord Ovest;Piemonte;CN;C176;0;2;2;1;6;11
Centro;Lazio;FR;C177;2;5;3,57;0;5;15,57
Sud;Campania;CE;C178;0;0;0;1;1;2
Nord Ovest;Lombardia;VA;C181;7;10;4;5,5;13,83;40,33
Nord Ovest;Lombardia;PV;C184;0;0;1;5;6;12
Nord Est;Emilia-Romagna;BO;C185;6;35,5;25,2;13;15;94,7
Nord Ovest;Lombardia;SO;C186;2;6;0;3;0;11
Nord Ovest;Lombardia;LC;C187;1;16;3,5;6;7;33,5
Sud;Campania;NA;C188;5,67;9,5;13;10,08;11;49,25
Nord Est;Veneto;TV;C190;2;11,13;7,88;5;19,75;45,76
Nord Ovest;Lombardia;MN;C195;0;24;9,17;6,5;29,5;69,17
Sud;Molise;CB;C197;3;8;4;3;3;21
Sud;Puglia;FG;C198;1;3;0,17;3;1,33;8,5
Sud;Basilicata;PZ;C199;0;0;1;2;2;5
Sud;Molise;IS;C200;0;0;0;0;0;0
Sud;Basilicata;PZ;C201;1;0;1;1,5;0;3,5
Sud;Puglia;FG;C202;5,75;5;4;1;3;18,75
Centro;Lazio;RM;C203;9;21,5;28;3;5;66,5
Nord Est;Emilia-Romagna;BO;C204;16,5;86,5;87,93;26;23;239,93
Nord Ovest;Piemonte;CN;C205;0;1;2;0;1;4
Nord Ovest;Lombardia;CO;C206;4;2;4;1;0;11
Nord Est;Veneto;RO;C207;2,17;12;11;12;24,67;61,84
Nord Ovest;Lombardia;BS;C208;12;42;59,83;26,5;25,55;165,88
Sud;Basilicata;PZ;C209;0;1;1;1;1;4
Isole;Sicilia;ME;C210;5;3;4;1;4,5;17,5
Sud;Campania;CE;C211;1;1;1;0,67;5;8,67
Nord Ovest;Lombardia;PV;C213;0;1;1;0;7;9
Nord Ovest;Piemonte;CN;C214;0;0;0;2;0;2
Nord Est;Veneto;RO;C215;0;1;4;5,5;16;26,5
Nord Est;Friuli- Venezia Giulia;PN;C217;2;3;3;5;5,08;18,08
Nord Est;Emilia-Romagna;RE;C218;4;20;31;19,67;37;111,67
Nord Est;Emilia-Romagna;RE;C219;9,5;34,47;54,64;26,4;42,34;167,35
Nord Ovest;Lombardia;CO;C220;0;6;3,5;2;2;13,5
Sud;Puglia;FG;C222;1;2,5;2,75;4;3;13,25
Centro;Lazio;FR;C223;0;1;1;3;2;7
Centro;Lazio;RI;C224;3;4;4;3;6;20
Nord Est;Veneto;VR;C225;6,5;71,22;71;31,49;46,75;226,96
Nord Ovest;Piemonte;AT;C226;0;2;2,33;0;14;18,33
Centro;Toscana;SI;C227;9;31;29,5;13,5;29;112
Nord Ovest;Lombardia;LO;C228;0;3,72;5;3,5;7,5;19,72
Nord Ovest;Piemonte;AL;C229;0;1;2;5;5;13
Nord Ovest;Piemonte;AT;C230;0;1;3;0;7;11
Sud;Campania;SA;C231;2;13;7,25;2;5;29,25
Nord Ovest;Piemonte;AT;C232;2;12,33;7;4,83;12,16;38,32
Sud;Campania;SA;C235;1;1;1;0;0;3
Centro;Toscana;LU;C236;3,5;15;12,5;7,46;15,5;53,96
Centro;Lazio;RM;C237;12,5;24,67;23;9,5;26,68;96,35
Nord Ovest;Liguria;SP;C240;3,17;21,67;21,84;12,33;15,3;74,31
Nord Ovest;Piemonte;TO;C241;1;7;1;0;2;11
Nord Est;Emilia-Romagna;MO;C242;5;40,25;80,5;41,7;42,83;210,28
Nord Ovest;Piemonte;AL;C243;2;14,67;14;11;21;62,67
Centro;Toscana;PI;C244;2;16,57;10,33;8,75;14,59;52,24
Sud;Campania;BN;C245;0;2;0;1;2;5
Sud;Molise;IS;C246;2;3,06;1;0;3;9,06
Sud;Molise;IS;C247;0;0;0;0;0;0
Centro;Marche;AN;C248;1,89;8,39;6,94;11,36;7;35,58
Sud;Campania;BN;C250;1;1;0;1,6;2;5,6
Centro;Marche;MC;C251;1;12,5;17,5;13;7,83;51,83
Centro;Umbria;PG;C252;0;1;8;8;3;20
Nord Ovest;Piemonte;AT;C253;1;6;3;1,5;2;13,5
Nord Ovest;Lombardia;BG;C255;4;13;15;9,5;13,77;55,27
Sud;Campania;SA;C259;10;15;41,66;19,5;25,67;111,83
Nord Est;Emilia-Romagna;PC;C261;12;42;74;52;47,25;227,25
Sud;Campania;SA;C262;0,42;6,21;5;4;1,67;17,3
Centro;Toscana;AR;C263;5,5;7;14,67;7;15;49,17
Nord Est;Emilia-Romagna;BO;C265;8,28;55,5;103,79;34,96;54,83;257,36
Centro;Lazio;RM;C266;2;1;0;3;0;6
Centro;Marche;MC;C267;1,5;0;1;0,5;0;3
Centro;Lazio;RI;C268;0,67;5;6,67;5;4;21,34
Centro;Lazio;VT;C269;6,5;12;2,5;6;6,78;33,78
Sud;Molise;IS;C270;3;3,5;1,06;1,94;0;9,5
Sud;Basilicata;PZ;C271;2;2;0;0;0;4
Isole;Sardegna;SS;C272;106,5;96,21;29,77;4,5;12,86;249,84
Nord Ovest;Lombardia;VA;C273;0;1;2;1;2,5;6,5
Nord Ovest;Piemonte;AL;C274;0;0;2;1;4;7
Isole;Sicilia;AG;C275;12,43;17,21;17,65;14,39;11,14;72,82
Nord Ovest;Liguria;SV;C276;0;1;3;2;1;7
Sud;Abruzzo;AQ;C278;0;1;1,75;0,75;0;3,5
Sud;Abruzzo;AQ;C279;1;2;2;1;1;7
Sud;Campania;BN;C280;0;1;1;3;3;8
Nord Ovest;Valle d'Aosta;AO;C282;4;13;10;4;3;34
Sud;Campania;AV;C283;3;2,5;1;0;2,5;9
Sud;Campania;BN;C284;1;1;0;0;3;5
Sud;Calabria;RC;C285;9;39,75;8;5,34;5,17;67,26
Isole;Sicilia;TP;C286;10,67;71,68;79,06;82,46;98,04;341,91
Nord Est;Emilia-Romagna;MO;C287;7;32,17;31,8;20,91;43;134,88
Nord Est;Emilia-Romagna;PC;C288;11,02;16;29,5;20;28,52;105,04
Centro;Umbria;TR;C289;1;5,13;5;7,5;4,5;23,13
Nord Ovest;Lombardia;CR;C290;0;0;0;0;6;6
Sud;Campania;CE;C291;23,79;173,95;202,7;141,82;168,5;710,76
Nord Est;Emilia-Romagna;BO;C292;4;85,78;94,17;34,67;35,83;254,45
Nord Ovest;Lombardia;BS;C293;6;33,5;27,5;17;24,89;108,89
Nord Ovest;Valle d'Aosta;AO;C294;7;23,08;28,3;6;12;76,38
Nord Est;Emilia-Romagna;BO;C296;12;35,3;34,8;15,33;17,46;114,89
Isole;Sicilia;CT;C297;1,5;10,1;16;4,94;8;40,54
Sud;Abruzzo;CH;C298;0;3;3,1;1;3;10,1
Nord Ovest;Lombardia;VA;C300;7;28,5;45,5;17;12,14;110,14
Sud;Calabria;CS;C301;2;4;6,34;3,34;4;19,68
Nord Ovest;Liguria;GE;C302;0;4;7;2;7;20
Centro;Toscana;LU;C303;1;3;1,25;4;9,17;18,42
Nord Ovest;Lombardia;LO;C304;3;18;13,5;4;13,42;51,92
Sud;Campania;SA;C306;1;5;2;4;2,67;14,67
Nord Ovest;Piemonte;TO;C307;1;14,5;20,5;16,5;40,8;93,3
Sud;Abruzzo;PE;C308;1;3;2;2;1;9
Centro;Umbria;PG;C309;14;58,4;71,53;35,66;73,24;252,83
Centro;Toscana;GR;C310;27,7;87,2;47,32;39,42;22,51;224,15
Sud;Abruzzo;TE;C311;5;0;3;2;5,5;15,5
Nord Ovest;Lombardia;MN;C312;9;85,25;96,94;40,67;60,33;292,19
Centro;Toscana;SI;C313;3,55;13;14;5,5;9;45,05
